country,iso3c,region,date,confirmed,deaths,recovered,negative_cases,pcr_positivo,prueba_rapida_positivo,pcr_prapida_positivo
Peru,PER,Ayacucho,2020-06-15,1171,11,NA,11905,362,809,NA
Peru,PER,Cajamarca,2020-06-15,1314,16,NA,22997,362,952,NA
Peru,PER,Callao,2020-06-15,15955,464,NA,45993,3866,12089,NA
Peru,PER,Cusco,2020-06-15,1449,10,NA,26016,224,1225,NA
Peru,PER,Huancavelica,2020-06-15,663,6,NA,10699,47,616,NA
Peru,PER,Huánuco,2020-06-15,1527,30,NA,14314,154,1373,NA
Peru,PER,Ica,2020-06-15,5534,353,NA,30948,1186,4348,NA
Peru,PER,Junín,2020-06-15,2680,46,NA,27135,579,2101,NA
Peru,PER,La Libertad,2020-06-15,7391,348,NA,45378,1366,6025,NA
Peru,PER,Lambayeque,2020-06-15,11394,668,NA,31559,1789,9605,NA
Peru,PER,Lima,2020-06-15,134008,3083,NA,563999,36900,97108,NA
Peru,PER,Loreto,2020-06-15,7737,316,NA,15811,2852,4885,NA
Peru,PER,Madre de Dios,2020-06-15,1050,19,NA,11777,310,740,NA
Peru,PER,Moquegua,2020-06-15,747,6,NA,22585,8,739,NA
Peru,PER,Pasco,2020-06-15,794,14,NA,11588,40,754,NA
Peru,PER,Piura,2020-06-15,14046,631,NA,35434,835,13211,NA
Peru,PER,Puno,2020-06-15,585,13,NA,20023,18,567,NA
Peru,PER,San Martín,2020-06-15,2826,63,NA,23551,707,2119,NA
Peru,PER,Tacna,2020-06-15,611,6,NA,20652,41,570,NA
Peru,PER,Tumbes,2020-06-15,1975,99,NA,9101,163,1812,NA
Peru,PER,Ucayali,2020-06-15,6400,127,NA,12178,722,5678,NA
Peru,PER,NA,2020-06-15,232992,6860,119409,1143486,54803,178189,NA
Peru,PER,Amazonas,2020-06-16,1349,30,NA,10596,309,1040,NA
Peru,PER,Ancash,2020-06-16,6509,387,NA,34045,1008,5501,NA
Peru,PER,Apurimac,2020-06-16,353,9,NA,12231,13,340,NA
Peru,PER,Arequipa,2020-06-16,5280,121,NA,74615,1122,4158,NA
Peru,PER,Ayacucho,2020-06-16,1220,11,NA,12218,371,849,NA
Peru,PER,Cajamarca,2020-06-16,1350,17,NA,23237,382,968,NA
Peru,PER,Callao,2020-06-16,16115,477,NA,46603,3939,12176,NA
Peru,PER,Cusco,2020-06-16,1458,11,NA,26269,227,1231,NA
Peru,PER,Huancavelica,2020-06-16,679,7,NA,10914,47,632,NA
Peru,PER,Huánuco,2020-06-16,1593,31,NA,14597,190,1403,NA
Peru,PER,Ica,2020-06-16,5653,356,NA,31554,1221,4432,NA
Peru,PER,Junín,2020-06-16,2726,46,NA,27404,579,2147,NA
Peru,PER,La Libertad,2020-06-16,7579,365,NA,45864,1446,6133,NA
Peru,PER,Lambayeque,2020-06-16,11576,674,NA,32022,1807,9769,NA
Peru,PER,Lima,2020-06-16,136464,3196,NA,572074,37720,98744,NA
Peru,PER,Loreto,2020-06-16,7781,318,NA,15979,2852,4929,NA
Peru,PER,Madre de Dios,2020-06-16,1096,19,NA,11893,328,768,NA
Peru,PER,Moquegua,2020-06-16,768,6,NA,22878,8,760,NA
Peru,PER,Pasco,2020-06-16,817,15,NA,11788,42,775,NA
Peru,PER,Piura,2020-06-16,14220,642,NA,36157,835,13385,NA
Peru,PER,Puno,2020-06-16,589,13,NA,20184,18,571,NA
Peru,PER,San Martín,2020-06-16,2911,66,NA,23744,707,2204,NA
Peru,PER,Tacna,2020-06-16,624,6,NA,21120,41,583,NA
Peru,PER,Tumbes,2020-06-16,2008,104,NA,9163,163,1845,NA
Peru,PER,Ucayali,2020-06-16,6438,129,NA,12300,722,5716,NA
Peru,PER,NA,2020-06-16,237156,7056,125205,1159449,56097,181059,NA
Peru,PER,Amazonas,2020-06-17,1407,30,NA,10881,309,1098,NA
Peru,PER,Ancash,2020-06-17,6649,394,NA,34695,1041,5608,NA
Peru,PER,Apurimac,2020-06-17,402,10,NA,12540,13,389,NA
Peru,PER,Arequipa,2020-06-17,5336,134,NA,75735,1133,4203,NA
Peru,PER,Ayacucho,2020-06-17,1296,11,NA,12404,388,908,NA
Peru,PER,Cajamarca,2020-06-17,1378,18,NA,23781,391,987,NA
Peru,PER,Callao,2020-06-17,16224,498,NA,47032,3952,12272,NA
Peru,PER,Cusco,2020-06-17,1469,11,NA,26832,232,1237,NA
Peru,PER,Huancavelica,2020-06-17,751,9,NA,11031,54,697,NA
Peru,PER,Huánuco,2020-06-17,1614,35,NA,14799,197,1417,NA
Peru,PER,Ica,2020-06-17,5745,372,NA,32246,1271,4474,NA
Peru,PER,Junín,2020-06-17,2771,50,NA,27908,579,2192,NA
Peru,PER,La Libertad,2020-06-17,7714,384,NA,46466,1469,6245,NA
Peru,PER,Lambayeque,2020-06-17,11699,680,NA,32831,1813,9886,NA
Peru,PER,Lima,2020-06-17,138203,3278,NA,578847,38530,99673,NA
Peru,PER,Loreto,2020-06-17,7849,320,NA,16324,2857,4992,NA
Peru,PER,Madre de Dios,2020-06-17,1184,19,NA,12233,403,781,NA
Peru,PER,Moquegua,2020-06-17,829,6,NA,23291,8,821,NA
Peru,PER,Pasco,2020-06-17,826,16,NA,12110,42,784,NA
Peru,PER,Piura,2020-06-17,14413,651,NA,37291,835,13578,NA
Peru,PER,Puno,2020-06-17,694,13,NA,20426,22,672,NA
Peru,PER,San Martín,2020-06-17,3015,72,NA,24254,752,2263,NA
Peru,PER,Tacna,2020-06-17,680,7,NA,21440,41,639,NA
Peru,PER,Tumbes,2020-06-17,2115,106,NA,9134,163,1952,NA
Peru,PER,Ucayali,2020-06-17,6645,133,NA,12472,722,5923,NA
Peru,PER,NA,2020-06-17,240908,7257,128622,1177003,57217,183691,NA
Peru,PER,Amazonas,2020-06-18,1440,31,NA,11113,309,1131,NA
Peru,PER,Ancash,2020-06-18,6746,397,NA,35239,1063,5683,NA
Peru,PER,Apurimac,2020-06-18,410,10,NA,12827,13,397,NA
Peru,PER,Arequipa,2020-06-18,5454,145,NA,76686,1201,4253,NA
Peru,PER,Ayacucho,2020-06-18,1331,11,NA,12799,415,916,NA
Peru,PER,Cajamarca,2020-06-18,1422,18,NA,24238,424,998,NA
Peru,PER,Callao,2020-06-18,16458,506,NA,47543,4081,12377,NA
Peru,PER,Cusco,2020-06-18,1494,13,NA,27351,249,1245,NA
Peru,PER,Huancavelica,2020-06-18,753,9,NA,11149,54,699,NA
Peru,PER,Huánuco,2020-06-18,1657,36,NA,15213,207,1450,NA
Peru,PER,Ica,2020-06-18,5865,383,NA,32893,1315,4550,NA
Peru,PER,Junín,2020-06-18,2869,52,NA,28465,620,2249,NA
Peru,PER,La Libertad,2020-06-18,7839,400,NA,47060,1507,6332,NA
Peru,PER,Lambayeque,2020-06-18,11883,688,NA,33511,1834,10049,NA
Peru,PER,Lima,2020-06-18,139869,3390,NA,586306,39303,100566,NA
Peru,PER,Loreto,2020-06-18,7953,321,NA,16632,2865,5088,NA
Peru,PER,Madre de Dios,2020-06-18,1229,20,NA,12605,421,808,NA
Peru,PER,Moquegua,2020-06-18,833,7,NA,23853,8,825,NA
Peru,PER,Pasco,2020-06-18,829,16,NA,12373,43,786,NA
Peru,PER,Piura,2020-06-18,14659,661,NA,38141,840,13819,NA
Peru,PER,Puno,2020-06-18,701,14,NA,20752,22,679,NA
Peru,PER,San Martín,2020-06-18,3110,80,NA,24743,752,2358,NA
Peru,PER,Tacna,2020-06-18,688,7,NA,21904,41,647,NA
Peru,PER,Tumbes,2020-06-18,2136,108,NA,9251,163,1973,NA
Peru,PER,Ucayali,2020-06-18,6760,138,NA,12732,723,6037,NA
Peru,PER,NA,2020-06-18,244388,7461,131190,1195379,58473,185915,NA
Peru,PER,Amazonas,2020-06-19,1483,32,NA,11394,309,1174,NA
Peru,PER,Ancash,2020-06-19,6877,403,NA,35801,1101,5776,NA
Peru,PER,Apurimac,2020-06-19,412,11,NA,13276,14,398,NA
Peru,PER,Arequipa,2020-06-19,5533,154,NA,77580,1201,4332,NA
Peru,PER,Ayacucho,2020-06-19,1375,13,NA,13140,432,943,NA
Peru,PER,Cajamarca,2020-06-19,1474,19,NA,24539,459,1015,NA
Peru,PER,Callao,2020-06-19,16678,513,NA,47955,4133,12545,NA
Peru,PER,Cusco,2020-06-19,1508,13,NA,27901,255,1253,NA
Peru,PER,Huancavelica,2020-06-19,756,9,NA,11301,54,702,NA
Peru,PER,Huánuco,2020-06-19,1718,38,NA,15583,235,1483,NA
Peru,PER,Ica,2020-06-19,5968,391,NA,33460,1331,4637,NA
Peru,PER,Junín,2020-06-19,2944,85,NA,28926,647,2297,NA
Peru,PER,La Libertad,2020-06-19,8060,414,NA,47733,1546,6514,NA
Peru,PER,Lambayeque,2020-06-19,12069,694,NA,34200,1836,10233,NA
Peru,PER,Lima,2020-06-19,141512,3485,NA,594211,39801,101711,NA
Peru,PER,Loreto,2020-06-19,8051,324,NA,16887,2890,5161,NA
Peru,PER,Madre de Dios,2020-06-19,1265,21,NA,12863,421,844,NA
Peru,PER,Moquegua,2020-06-19,835,8,NA,24321,8,827,NA
Peru,PER,Pasco,2020-06-19,841,16,NA,12737,45,796,NA
Peru,PER,Piura,2020-06-19,14902,667,NA,38722,845,14057,NA
Peru,PER,Puno,2020-06-19,710,14,NA,21067,22,688,NA
Peru,PER,San Martín,2020-06-19,3250,83,NA,25260,800,2450,NA
Peru,PER,Tacna,2020-06-19,692,7,NA,22155,41,651,NA
Peru,PER,Tumbes,2020-06-19,2195,108,NA,9389,163,2032,NA
Peru,PER,Ucayali,2020-06-19,6817,138,NA,12940,723,6094,NA
Peru,PER,NA,2020-06-19,247925,7660,135520,1213341,59312,188613,NA
Peru,PER,Amazonas,2020-06-20,1565,33,NA,11595,309,1256,NA
Peru,PER,Ancash,2020-06-20,7002,411,NA,36454,1113,5889,NA
Peru,PER,Apurimac,2020-06-20,441,11,NA,13761,15,426,NA
Peru,PER,Arequipa,2020-06-20,5654,159,NA,78815,1219,4435,NA
Peru,PER,Ayacucho,2020-06-20,1454,13,NA,13367,444,1010,NA
Peru,PER,Cajamarca,2020-06-20,1518,20,NA,25054,481,1037,NA
Peru,PER,Callao,2020-06-20,16844,527,NA,48299,4175,12669,NA
Peru,PER,Cusco,2020-06-20,1520,13,NA,28211,262,1258,NA
Peru,PER,Huancavelica,2020-06-20,799,9,NA,11574,54,745,NA
Peru,PER,Huánuco,2020-06-20,1770,40,NA,15816,250,1520,NA
Peru,PER,Ica,2020-06-20,6048,398,NA,33913,1344,4704,NA
Peru,PER,Junín,2020-06-20,3000,106,NA,29388,648,2352,NA
Peru,PER,La Libertad,2020-06-20,8185,431,NA,48495,1561,6624,NA
Peru,PER,Lambayeque,2020-06-20,12175,700,NA,34812,1836,10339,NA
Peru,PER,Lima,2020-06-20,143017,3580,NA,602086,40122,102895,NA
Peru,PER,Loreto,2020-06-20,8195,326,NA,17121,2891,5304,NA
Peru,PER,Madre de Dios,2020-06-20,1307,22,NA,13077,448,859,NA
Peru,PER,Moquegua,2020-06-20,843,8,NA,24657,8,835,NA
Peru,PER,Pasco,2020-06-20,856,16,NA,13174,45,811,NA
Peru,PER,Piura,2020-06-20,15123,683,NA,39382,852,14271,NA
Peru,PER,Puno,2020-06-20,753,15,NA,21365,22,731,NA
Peru,PER,San Martín,2020-06-20,3383,83,NA,25718,860,2523,NA
Peru,PER,Tacna,2020-06-20,738,8,NA,22506,41,697,NA
Peru,PER,Tumbes,2020-06-20,2233,109,NA,9493,163,2070,NA
Peru,PER,Ucayali,2020-06-20,6915,140,NA,13092,723,6192,NA
Peru,PER,NA,2020-06-20,251338,7861,138763,1231225,59886,191452,NA
Peru,PER,Amazonas,2020-06-21,1595,33,NA,11867,309,1286,NA
Peru,PER,Ancash,2020-06-21,7133,419,NA,37035,1162,5971,NA
Peru,PER,Apurimac,2020-06-21,457,12,NA,14670,16,441,NA
Peru,PER,Arequipa,2020-06-21,5744,166,NA,79932,1221,4523,NA
Peru,PER,Ayacucho,2020-06-21,1522,13,NA,13810,444,1078,NA
Peru,PER,Cajamarca,2020-06-21,1568,22,NA,25438,505,1063,NA
Peru,PER,Callao,2020-06-21,16986,541,NA,48737,4184,12802,NA
Peru,PER,Cusco,2020-06-21,1561,13,NA,28664,290,1271,NA
Peru,PER,Huancavelica,2020-06-21,810,9,NA,11759,57,753,NA
Peru,PER,Huánuco,2020-06-21,1818,40,NA,16159,250,1568,NA
Peru,PER,Ica,2020-06-21,6176,409,NA,34265,1395,4781,NA
Peru,PER,Junín,2020-06-21,3117,107,NA,29643,676,2441,NA
Peru,PER,La Libertad,2020-06-21,8381,441,NA,49399,1582,6799,NA
Peru,PER,Lambayeque,2020-06-21,12315,705,NA,35349,1845,10470,NA
Peru,PER,Lima,2020-06-21,144623,3674,NA,609796,41052,103571,NA
Peru,PER,Loreto,2020-06-21,8335,329,NA,17356,2930,5405,NA
Peru,PER,Madre de Dios,2020-06-21,1346,23,NA,13243,448,898,NA
Peru,PER,Moquegua,2020-06-21,851,9,NA,25028,8,843,NA
Peru,PER,Pasco,2020-06-21,866,18,NA,13584,45,821,NA
Peru,PER,Piura,2020-06-21,15389,689,NA,40176,852,14537,NA
Peru,PER,Puno,2020-06-21,766,15,NA,21558,22,744,NA
Peru,PER,San Martín,2020-06-21,3553,99,NA,26199,916,2637,NA
Peru,PER,Tacna,2020-06-21,747,8,NA,22708,41,706,NA
Peru,PER,Tumbes,2020-06-21,2288,110,NA,9597,163,2125,NA
Peru,PER,Ucayali,2020-06-21,6989,141,NA,13301,723,6266,NA
Peru,PER,NA,2020-06-21,254936,8045,141967,1249273,61136,193800,NA
Peru,PER,Amazonas,2020-06-22,1612,34,NA,12002,309,1303,NA
Peru,PER,Ancash,2020-06-22,7248,426,NA,37346,1194,6054,NA
Peru,PER,Apurimac,2020-06-22,497,14,NA,15734,16,481,NA
Peru,PER,Arequipa,2020-06-22,5909,179,NA,80843,1298,4611,NA
Peru,PER,Ayacucho,2020-06-22,1540,15,NA,14008,444,1096,NA
Peru,PER,Cajamarca,2020-06-22,1597,22,NA,25644,508,1089,NA
Peru,PER,Callao,2020-06-22,17145,550,NA,48879,4241,12904,NA
Peru,PER,Cusco,2020-06-22,1629,13,NA,28956,290,1339,NA
Peru,PER,Huancavelica,2020-06-22,819,9,NA,11895,57,762,NA
Peru,PER,Huánuco,2020-06-22,1890,43,NA,16365,250,1640,NA
Peru,PER,Ica,2020-06-22,6253,425,NA,34564,1406,4847,NA
Peru,PER,Junín,2020-06-22,3156,108,NA,29806,676,2480,NA
Peru,PER,La Libertad,2020-06-22,8525,462,NA,49970,1595,6930,NA
Peru,PER,Lambayeque,2020-06-22,12420,709,NA,35745,1853,10567,NA
Peru,PER,Lima,2020-06-22,145466,3761,NA,614203,41356,104110,NA
Peru,PER,Loreto,2020-06-22,8364,330,NA,17444,2931,5433,NA
Peru,PER,Madre de Dios,2020-06-22,1365,24,NA,13326,448,917,NA
Peru,PER,Moquegua,2020-06-22,861,9,NA,25152,10,851,NA
Peru,PER,Pasco,2020-06-22,867,20,NA,13686,45,822,NA
Peru,PER,Piura,2020-06-22,15587,694,NA,40506,852,14735,NA
Peru,PER,Puno,2020-06-22,781,15,NA,21766,22,759,NA
Peru,PER,San Martín,2020-06-22,3614,101,NA,26558,916,2698,NA
Peru,PER,Tacna,2020-06-22,804,8,NA,22715,41,763,NA
Peru,PER,Tumbes,2020-06-22,2321,111,NA,9670,163,2158,NA
Peru,PER,Ucayali,2020-06-22,7177,141,NA,13700,833,6344,NA
Peru,PER,NA,2020-06-22,257447,8223,145320,1260483,61754,195693,NA
Peru,PER,Amazonas,2020-06-23,1655,34,NA,12181,309,1346,NA
Peru,PER,Ancash,2020-06-23,7347,431,NA,37880,1209,6138,NA
Peru,PER,Apurimac,2020-06-23,498,14,NA,16353,16,482,NA
Peru,PER,Arequipa,2020-06-23,5981,188,NA,81734,1303,4678,NA
Peru,PER,Ayacucho,2020-06-23,1569,16,NA,14267,457,1112,NA
Peru,PER,Cajamarca,2020-06-23,1631,24,NA,26125,525,1106,NA
Peru,PER,Callao,2020-06-23,17303,555,NA,49511,4290,13013,NA
Peru,PER,Cusco,2020-06-23,1631,13,NA,29250,290,1341,NA
Peru,PER,Huancavelica,2020-06-23,822,9,NA,12078,57,765,NA
Peru,PER,Huánuco,2020-06-23,1914,46,NA,16634,250,1664,NA
Peru,PER,Ica,2020-06-23,6397,430,NA,35351,1460,4937,NA
Peru,PER,Junín,2020-06-23,3330,112,NA,30145,697,2633,NA
Peru,PER,La Libertad,2020-06-23,8658,481,NA,50625,1628,7030,NA
Peru,PER,Lambayeque,2020-06-23,12552,713,NA,36250,1866,10686,NA
Peru,PER,Lima,2020-06-23,147372,3855,NA,622641,42213,105159,NA
Peru,PER,Loreto,2020-06-23,8449,330,NA,17798,2942,5507,NA
Peru,PER,Madre de Dios,2020-06-23,1397,24,NA,13459,454,943,NA
Peru,PER,Moquegua,2020-06-23,864,9,NA,25521,10,854,NA
Peru,PER,Pasco,2020-06-23,881,20,NA,14043,45,836,NA
Peru,PER,Piura,2020-06-23,15686,700,NA,41306,852,14834,NA
Peru,PER,Puno,2020-06-23,788,16,NA,21927,22,766,NA
Peru,PER,San Martín,2020-06-23,3700,123,NA,26983,918,2782,NA
Peru,PER,Tacna,2020-06-23,810,8,NA,23057,41,769,NA
Peru,PER,Tumbes,2020-06-23,2346,111,NA,9775,163,2183,NA
Peru,PER,Ucayali,2020-06-23,7229,142,NA,14042,833,6396,NA
Peru,PER,NA,2020-06-23,260810,8404,148437,1278936,62850,197960,NA
Peru,PER,Amazonas,2020-06-24,1689,34,NA,12365,311,1378,NA
Peru,PER,Ancash,2020-06-24,7444,437,NA,38456,1251,6193,NA
Peru,PER,Apurimac,2020-06-24,503,14,NA,16866,16,487,NA
Peru,PER,Arequipa,2020-06-24,6187,203,NA,83032,1406,4781,NA
Peru,PER,Ayacucho,2020-06-24,1603,21,NA,14551,475,1128,NA
Peru,PER,Cajamarca,2020-06-24,1678,24,NA,26486,530,1148,NA
Peru,PER,Callao,2020-06-24,17372,563,NA,49972,4342,13030,NA
Peru,PER,Cusco,2020-06-24,1656,13,NA,29626,296,1360,NA
Peru,PER,Huancavelica,2020-06-24,833,10,NA,12291,63,770,NA
Peru,PER,Huánuco,2020-06-24,1957,47,NA,16914,250,1707,NA
Peru,PER,Ica,2020-06-24,6585,433,NA,36074,1518,5067,NA
Peru,PER,Junín,2020-06-24,3403,116,NA,30654,719,2684,NA
Peru,PER,La Libertad,2020-06-24,8849,496,NA,51210,1673,7176,NA
Peru,PER,Lambayeque,2020-06-24,12709,718,NA,36913,1867,10842,NA
Peru,PER,Lima,2020-06-24,149377,3950,NA,630814,43371,106006,NA
Peru,PER,Loreto,2020-06-24,8681,332,NA,18038,2943,5738,NA
Peru,PER,Madre de Dios,2020-06-24,1432,24,NA,13609,466,966,NA
Peru,PER,Moquegua,2020-06-24,868,9,NA,25764,10,858,NA
Peru,PER,Pasco,2020-06-24,888,20,NA,14315,45,843,NA
Peru,PER,Piura,2020-06-24,15863,715,NA,41976,858,15005,NA
Peru,PER,Puno,2020-06-24,814,16,NA,22255,22,792,NA
Peru,PER,San Martín,2020-06-24,3804,126,NA,27479,932,2872,NA
Peru,PER,Tacna,2020-06-24,815,8,NA,23233,41,774,NA
Peru,PER,Tumbes,2020-06-24,2386,112,NA,9883,163,2223,NA
Peru,PER,Ucayali,2020-06-24,7293,145,NA,14188,833,6460,NA
Peru,PER,NA,2020-06-24,264689,8586,151589,1296964,64401,200288,NA
Peru,PER,Amazonas,2020-06-25,1845,34,NA,12683,438,1407,NA
Peru,PER,Ancash,2020-06-25,7553,441,NA,38962,1281,6272,NA
Peru,PER,Apurimac,2020-06-25,514,15,NA,17274,16,498,NA
Peru,PER,Arequipa,2020-06-25,6411,209,NA,84049,1546,4865,NA
Peru,PER,Ayacucho,2020-06-25,1644,21,NA,14892,487,1157,NA
Peru,PER,Cajamarca,2020-06-25,1774,43,NA,26851,587,1187,NA
Peru,PER,Callao,2020-06-25,17449,572,NA,50532,4369,13080,NA
Peru,PER,Cusco,2020-06-25,1680,14,NA,30028,296,1384,NA
Peru,PER,Huancavelica,2020-06-25,847,10,NA,12464,69,778,NA
Peru,PER,Huánuco,2020-06-25,1998,50,NA,17117,250,1748,NA
Peru,PER,Ica,2020-06-25,6723,442,NA,36674,1534,5189,NA
Peru,PER,Junín,2020-06-25,3470,120,NA,31100,719,2751,NA
Peru,PER,La Libertad,2020-06-25,9090,515,NA,51924,1693,7397,NA
Peru,PER,Lambayeque,2020-06-25,12892,722,NA,37639,1877,11015,NA
Peru,PER,Lima,2020-06-25,151225,4029,NA,639274,44439,106786,NA
Peru,PER,Loreto,2020-06-25,8743,334,NA,18235,2946,5797,NA
Peru,PER,Madre de Dios,2020-06-25,1467,25,NA,13795,466,1001,NA
Peru,PER,Moquegua,2020-06-25,881,10,NA,26071,10,871,NA
Peru,PER,Pasco,2020-06-25,898,20,NA,14528,45,853,NA
Peru,PER,Piura,2020-06-25,16101,725,NA,42854,863,15238,NA
Peru,PER,Puno,2020-06-25,832,16,NA,22531,22,810,NA
Peru,PER,San Martín,2020-06-25,3975,129,NA,27780,1011,2964,NA
Peru,PER,Tacna,2020-06-25,821,8,NA,23489,41,780,NA
Peru,PER,Tumbes,2020-06-25,2442,112,NA,9983,163,2279,NA
Peru,PER,Ucayali,2020-06-25,7327,145,NA,14274,833,6494,NA
Peru,PER,NA,2020-06-25,268602,8761,156074,1315003,66001,202601,NA
Peru,PER,Amazonas,2020-06-26,1916,34,NA,12898,460,1456,NA
Peru,PER,Ancash,2020-06-26,7652,444,NA,39374,1296,6356,NA
Peru,PER,Apurimac,2020-06-26,525,15,NA,17595,16,509,NA
Peru,PER,Arequipa,2020-06-26,6535,212,NA,85170,1592,4943,NA
Peru,PER,Ayacucho,2020-06-26,1678,21,NA,15525,501,1177,NA
Peru,PER,Cajamarca,2020-06-26,1816,59,NA,27120,587,1229,NA
Peru,PER,Callao,2020-06-26,17580,584,NA,51015,4447,13133,NA
Peru,PER,Cusco,2020-06-26,1698,17,NA,30382,301,1397,NA
Peru,PER,Huancavelica,2020-06-26,860,11,NA,12698,69,791,NA
Peru,PER,Huánuco,2020-06-26,2089,52,NA,17412,250,1839,NA
Peru,PER,Ica,2020-06-26,6851,449,NA,37397,1560,5291,NA
Peru,PER,Junín,2020-06-26,3558,124,NA,31535,743,2815,NA
Peru,PER,La Libertad,2020-06-26,9307,528,NA,52707,1731,7576,NA
Peru,PER,Lambayeque,2020-06-26,13098,725,NA,38164,1889,11209,NA
Peru,PER,Lima,2020-06-26,153068,4124,NA,646979,45552,107516,NA
Peru,PER,Loreto,2020-06-26,8786,334,NA,18371,2949,5837,NA
Peru,PER,Madre de Dios,2020-06-26,1549,25,NA,13985,491,1058,NA
Peru,PER,Moquegua,2020-06-26,907,10,NA,26415,13,894,NA
Peru,PER,Pasco,2020-06-26,908,20,NA,14727,45,863,NA
Peru,PER,Piura,2020-06-26,16250,733,NA,43391,863,15387,NA
Peru,PER,Puno,2020-06-26,844,18,NA,22768,22,822,NA
Peru,PER,San Martín,2020-06-26,4163,131,NA,28359,1075,3088,NA
Peru,PER,Tacna,2020-06-26,848,8,NA,23704,41,807,NA
Peru,PER,Tumbes,2020-06-26,2479,115,NA,10073,165,2314,NA
Peru,PER,Ucayali,2020-06-26,7399,146,NA,14393,833,6566,NA
Peru,PER,NA,2020-06-26,272364,8939,159806,1332157,67491,204873,NA
Peru,PER,Amazonas,2020-06-27,1971,35,NA,13049,460,1511,NA
Peru,PER,Ancash,2020-06-27,7752,452,NA,39753,1319,6433,NA
Peru,PER,Apurimac,2020-06-27,530,16,NA,17899,16,514,NA
Peru,PER,Arequipa,2020-06-27,6682,225,NA,86254,1630,5052,NA
Peru,PER,Ayacucho,2020-06-27,1717,22,NA,15919,521,1196,NA
Peru,PER,Cajamarca,2020-06-27,1929,62,NA,27329,657,1272,NA
Peru,PER,Callao,2020-06-27,17747,596,NA,51568,4515,13232,NA
Peru,PER,Cusco,2020-06-27,1727,18,NA,30882,317,1410,NA
Peru,PER,Huancavelica,2020-06-27,869,11,NA,12887,69,800,NA
Peru,PER,Huánuco,2020-06-27,2128,56,NA,17672,250,1878,NA
Peru,PER,Ica,2020-06-27,6981,456,NA,37963,1593,5388,NA
Peru,PER,Junín,2020-06-27,3633,128,NA,31990,743,2890,NA
Peru,PER,La Libertad,2020-06-27,9490,538,NA,53475,1757,7733,NA
Peru,PER,Lambayeque,2020-06-27,13259,731,NA,38782,1896,11363,NA
Peru,PER,Lima,2020-06-27,154713,4228,NA,654917,46363,108350,NA
Peru,PER,Loreto,2020-06-27,8835,339,NA,18441,2949,5886,NA
Peru,PER,Madre de Dios,2020-06-27,1599,27,NA,14122,505,1094,NA
Peru,PER,Moquegua,2020-06-27,915,10,NA,26717,13,902,NA
Peru,PER,Pasco,2020-06-27,922,20,NA,14818,45,877,NA
Peru,PER,Piura,2020-06-27,16461,737,NA,44083,863,15598,NA
Peru,PER,Puno,2020-06-27,853,18,NA,22974,24,829,NA
Peru,PER,San Martín,2020-06-27,4361,138,NA,28656,1137,3224,NA
Peru,PER,Tacna,2020-06-27,869,8,NA,24069,41,828,NA
Peru,PER,Tumbes,2020-06-27,2518,118,NA,10172,165,2353,NA
Peru,PER,Ucayali,2020-06-27,7528,146,NA,14755,833,6695,NA
Peru,PER,NA,2020-06-27,275989,9135,164024,1349146,68681,207308,NA
Peru,PER,Amazonas,2020-06-28,2020,42,NA,13253,460,1560,NA
Peru,PER,Ancash,2020-06-28,7828,457,NA,40331,1319,6509,NA
Peru,PER,Apurimac,2020-06-28,552,16,NA,18292,16,536,NA
Peru,PER,Arequipa,2020-06-28,6823,230,NA,87635,1630,5193,NA
Peru,PER,Ayacucho,2020-06-28,1743,24,NA,16504,540,1203,NA
Peru,PER,Cajamarca,2020-06-28,1983,65,NA,27748,657,1326,NA
Peru,PER,Callao,2020-06-28,17871,611,NA,51963,4537,13334,NA
Peru,PER,Cusco,2020-06-28,1760,18,NA,31467,322,1438,NA
Peru,PER,Huancavelica,2020-06-28,881,11,NA,13079,72,809,NA
Peru,PER,Huánuco,2020-06-28,2215,57,NA,18066,272,1943,NA
Peru,PER,Ica,2020-06-28,7121,464,NA,38442,1618,5503,NA
Peru,PER,Junín,2020-06-28,3721,133,NA,32587,743,2978,NA
Peru,PER,La Libertad,2020-06-28,9692,553,NA,54161,1790,7902,NA
Peru,PER,Lambayeque,2020-06-28,13475,737,NA,39386,1898,11577,NA
Peru,PER,Lima,2020-06-28,156172,4320,NA,660885,47010,109162,NA
Peru,PER,Loreto,2020-06-28,8904,341,NA,18563,2950,5954,NA
Peru,PER,Madre de Dios,2020-06-28,1636,27,NA,14251,505,1131,NA
Peru,PER,Moquegua,2020-06-28,928,11,NA,26987,13,915,NA
Peru,PER,Pasco,2020-06-28,936,20,NA,15023,48,888,NA
Peru,PER,Piura,2020-06-28,16634,742,NA,44825,866,15768,NA
Peru,PER,Puno,2020-06-28,874,19,NA,23331,24,850,NA
Peru,PER,San Martín,2020-06-28,4548,142,NA,28919,1174,3374,NA
Peru,PER,Tacna,2020-06-28,876,8,NA,24590,41,835,NA
Peru,PER,Tumbes,2020-06-28,2607,120,NA,10376,191,2416,NA
Peru,PER,Ucayali,2020-06-28,7619,149,NA,15029,833,6786,NA
Peru,PER,NA,2020-06-28,279419,9317,167998,1365693,69529,209890,NA
Peru,PER,Amazonas,2020-06-29,2052,43,NA,13371,468,1584,NA
Peru,PER,Ancash,2020-06-29,7874,468,NA,40695,1325,6549,NA
Peru,PER,Apurimac,2020-06-29,554,18,NA,18572,16,538,NA
